bread_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons,robot_name_normalized,environment_name_normalized,task_name_normalized,causal_experiment_id,intervention_family,treatment_variable,treatment_value,causal_instance_id,do_variable,do_value,is_interventional,final_success_numeric,complete_intervention_block
bread_0014,bread_cutting,1df99ae9-cf79-4adc-b014-31c5ca81dec0,bread_0014,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.90929,0.136804,0.82,map,0.0,0.0,0.0,0.0,,,,2.90929,0.136804,0.82,0.0,0.0,0.752149,0.658993,0.0,-0.0,1.702635,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.131457,0.991322,0.0,1.702635,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,2.895583301357144,0.2449888725262717,0.8910765480813774,2.22906491958771,completed,17.1766,0,,rollin_justin,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,rollin_justin,cut:isr:910001:bread_0014,robot_name,rollin_justin,True,1,False
bread_0015,bread_cutting,1df99ae9-cf79-4adc-b014-31c5ca81dec0,bread_0015,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,rotated_90,3,2,2,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.357805,-0.473369,0.82,map,0.0,0.0,0.0,0.0,,,,2.357805,-0.473369,0.82,0.0,0.0,-0.022582,0.999745,0.0,-0.0,-0.045167,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.99898,-0.045152,0.0,-0.045167,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,2.46671345598688,-0.4789262890629265,0.8910765480813774,1.4488805643475977,completed,34.4276,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.00437m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=wiggle, max link displacement 0.01353m over 25 ticks).",rollin_justin,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,rollin_justin,cut:isr:910001:bread_0015,robot_name,rollin_justin,True,1,False
bread_0016,bread_cutting,1df99ae9-cf79-4adc-b014-31c5ca81dec0,bread_0016,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,rollin_justin,failed,,knife_left,primary,6,5,2,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.002402,0.198671,0.82,map,0.0,0.0,0.0,0.0,,,,2.002402,0.198671,0.82,0.0,0.0,0.395827,0.918325,0.0,-0.0,0.813937,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.686642,0.726996,0.0,0.813937,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,468.0,0.8027444253859348,2.0497006891988354,0.3039959127645237,0.8455621885664026,1.6390609340578215,completed,50.1919,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 600 ticks in CuttingAction (status=wiggle, max link displacement 0.01620m over 25 ticks). | LEFT primary -> Exception: :( | RIGHT rotated_90 -> Exception: :( | LEFT rotated_90 -> Exception: :( | RIGHT rotated_180 -> Exception: :( | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 700 ticks in CuttingAction (status=wiggle, max link displacement 0.01724m over 25 ticks).",rollin_justin,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,rollin_justin,cut:isr:910001:bread_0016,robot_name,rollin_justin,True,0,False
bread_0001,bread_cutting,a64ed9de-3c5b-428b-950a-cd0a26561541,bread_0001,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,-2.846512,-2.510249,0.43,map,0.0,0.0,0.0,0.0,,,,-2.846512,-2.510249,0.43,0.0,0.0,0.781621,0.623754,0.0,-0.0,1.794519,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.221861,0.975078,0.0,1.794519,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,525.0,0.75,-2.8563440965092206,-2.463605077737685,0.5124268854036924,0.5129116237028826,completed,17.8207,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00013m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 200 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks).",stretch,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,stretch,cut:isr:910001:bread_0001,robot_name,stretch,True,0,False
bread_0002,bread_cutting,a64ed9de-3c5b-428b-950a-cd0a26561541,bread_0002,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.943521,-2.410344,0.83,map,0.0,0.0,0.0,0.0,,,,1.943521,-2.410344,0.83,0.0,0.0,-0.001528,0.999999,0.0,-0.0,-0.003057,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.999995,-0.003057,0.0,-0.003057,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,351.0,0.6020583190394511,1.981730580943727,-2.449924775578308,0.8325146288416096,0.5634772467592586,completed,18.9992,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00050m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 775 ticks in CuttingAction (status=stagnant, max link displacement 0.00045m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 600 ticks in CuttingAction (status=stagnant, max link displacement 0.00091m over 25 ticks).",stretch,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,stretch,cut:isr:910001:bread_0002,robot_name,stretch,True,0,False
bread_0003,bread_cutting,a64ed9de-3c5b-428b-950a-cd0a26561541,bread_0003,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.468907,-2.358649,0.83,map,0.0,0.0,0.0,0.0,,,,1.468907,-2.358649,0.83,0.0,0.0,0.999811,-0.019462,0.0,-0.0,-3.102666,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.999242,-0.038917,0.0,-3.102666,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,469.0,0.8044596912521441,1.361428809096653,-2.4010689908109524,0.8547632064959432,0.2261174992267132,completed,16.7777,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 650 ticks in CuttingAction (status=stagnant, max link displacement 0.00002m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 200 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00103m over 25 ticks).",stretch,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,stretch,cut:isr:910001:bread_0003,robot_name,stretch,True,0,False
bread_0004,bread_cutting,a64ed9de-3c5b-428b-950a-cd0a26561541,bread_0004,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.179349,-0.068857,-0.040973,0.187667,0.067081,0.05007,0.367016,0.135937,0.091044,0.00454229,2.345219,-2.420535,0.83,map,0.0,0.0,0.0,0.0,,,,2.345219,-2.420535,0.83,0.0,0.0,-0.002882,0.999996,0.0,-0.0,-0.005764,-0.154349,-0.000888,-0.036421,0.068117,0.5,0.05,1.0,0.0,0.0,0.999983,-0.005764,0.0,-0.005764,,,,,,,,,,,,,saw,0.03,4,13,True,817.0,694.0,0.8504901960784313,2.507546309441804,-2.4800471149816867,0.8347037810804462,0.4015617688521978,completed,19.0136,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00148m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=stagnant, max link displacement 0.00141m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 225 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks).",stretch,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,stretch,cut:isr:910001:bread_0004,robot_name,stretch,True,0,False
bread_0005,bread_cutting,a64ed9de-3c5b-428b-950a-cd0a26561541,bread_0005,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.943201,-2.062271,0.83,map,0.0,0.0,0.0,0.0,,,,1.943201,-2.062271,0.83,0.0,0.0,0.923978,0.382446,0.0,-0.0,2.356709,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.707471,0.706743,0.0,2.356709,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,305.0,0.5231560891938251,1.9165316439560671,-2.034733171914016,0.8747502110107276,0.0449395035455371,completed,15.9969,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 200 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks).",stretch,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,stretch,cut:isr:910001:bread_0005,robot_name,stretch,True,0,False
bread_0006,bread_cutting,a64ed9de-3c5b-428b-950a-cd0a26561541,bread_0006,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,stretch,success,LEFT,knife_left,rotated_90,2,1,1,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.622674,-2.079116,0.83,map,0.0,0.0,0.0,0.0,,,,1.622674,-2.079116,0.83,0.0,0.0,-0.346606,0.938011,0.0,-0.0,-0.707901,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.759729,-0.65024,0.0,-0.707901,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,496.0,0.8507718696397941,1.679923078575576,-2.1799310031228,0.8331906905935368,0.3427991853609348,completed,11.755,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks).",stretch,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,stretch,cut:isr:910001:bread_0006,robot_name,stretch,True,1,False
bread_0007,bread_cutting,a64ed9de-3c5b-428b-950a-cd0a26561541,bread_0007,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.590525,-2.06118,0.83,map,0.0,0.0,0.0,0.0,,,,2.590525,-2.06118,0.83,0.0,0.0,0.694863,0.719142,0.0,-0.0,1.536459,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.03433,0.999411,0.0,1.536459,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,204.0,0.3499142367066895,2.628631294481819,-2.0948964502633087,0.8334365312306014,0.0985762198233624,completed,20.2912,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 725 ticks in CuttingAction (status=stagnant, max link displacement 0.00018m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 675 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks).",stretch,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,stretch,cut:isr:910001:bread_0007,robot_name,stretch,True,0,False
bread_0008,bread_cutting,a64ed9de-3c5b-428b-950a-cd0a26561541,bread_0008,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.827524,-0.380358,0.82,map,0.0,0.0,0.0,0.0,,,,2.827524,-0.380358,0.82,0.0,0.0,-0.100144,0.994973,0.0,-0.0,-0.200623,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.979943,-0.19928,0.0,-0.200623,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,562.0,0.8028571428571428,2.9700941540726475,-0.3610215671340892,0.8503166948681103,0.2401697827276914,completed,18.2463,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00143m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=wiggle, max link displacement 0.00703m over 25 ticks).",stretch,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,stretch,cut:isr:910001:bread_0008,robot_name,stretch,True,0,False
bread_0009,bread_cutting,a64ed9de-3c5b-428b-950a-cd0a26561541,bread_0009,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,2.348318,0.01015,0.82,map,0.0,0.0,0.0,0.0,,,,2.348318,0.01015,0.82,0.0,0.0,0.283948,0.95884,0.0,-0.0,0.575818,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,0.838747,0.544521,0.0,0.575818,,,,,,,,,,,,,saw,0.03,4,13,True,934.0,750.0,0.8038585209003215,2.47095077670945,0.169223658301919,0.8598255516459221,0.3011259288962454,completed,21.1947,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 850 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 200 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks).",stretch,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,stretch,cut:isr:910001:bread_0009,robot_name,stretch,True,0,False
bread_0010,bread_cutting,a64ed9de-3c5b-428b-950a-cd0a26561541,bread_0010,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,stretch,success,LEFT,knife_left,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.276549,-0.281489,0.82,map,0.0,0.0,0.0,0.0,,,,1.276549,-0.281489,0.82,0.0,0.0,-0.324346,0.945938,0.0,-0.0,-0.660641,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.789599,-0.613623,0.0,-0.660641,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,496.0,0.8507718696397941,1.3384975075691656,-0.3794871251806054,0.8231906905935368,0.2428563314908982,completed,8.1178,0,,stretch,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,stretch,cut:isr:910001:bread_0010,robot_name,stretch,True,1,False
bread_0011,bread_cutting,a64ed9de-3c5b-428b-950a-cd0a26561541,bread_0011,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.6846,0.128456,0.82,map,0.0,0.0,0.0,0.0,,,,1.6846,0.128456,0.82,0.0,0.0,-0.727814,0.685775,0.0,-0.0,-1.630257,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.059426,-0.998233,0.0,-1.630257,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,204.0,0.3499142367066895,1.6473525012751742,0.1631191076860659,0.8234365312306013,0.0841626978480574,completed,22.08,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 725 ticks in CuttingAction (status=stagnant, max link displacement 0.00046m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 725 ticks in CuttingAction (status=stagnant, max link displacement 0.00051m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 700 ticks in CuttingAction (status=stagnant, max link displacement 0.00009m over 25 ticks).",stretch,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,stretch,cut:isr:910001:bread_0011,robot_name,stretch,True,0,False
bread_0012,bread_cutting,a64ed9de-3c5b-428b-950a-cd0a26561541,bread_0012,910001,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.179349,-0.068857,-0.040973,0.187667,0.067081,0.05007,0.367016,0.135937,0.091044,0.00454229,1.241009,0.112105,0.82,map,0.0,0.0,0.0,0.0,,,,1.241009,0.112105,0.82,0.0,0.0,0.506572,0.862198,0.0,-0.0,1.062409,-0.154349,-0.000888,-0.036421,0.068117,0.5,0.05,1.0,0.0,0.0,0.486769,0.873531,0.0,1.062409,,,,,,,,,,,,,saw,0.03,4,13,True,817.0,82.0,0.1004901960784313,1.2171955411852668,-0.0513206850887688,0.8243349467395847,0.1618389848743385,completed,22.7365,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 950 ticks in CuttingAction (status=stagnant, max link displacement 0.00052m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 975 ticks in CuttingAction (status=stagnant, max link displacement 0.00019m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks).",stretch,isr,cut,robot_substitution:cut:isr:910001,robot_substitution,robot_name,stretch,cut:isr:910001:bread_0012,robot_name,stretch,True,0,False
