bowl_name,knowledge_motion,knowledge_mixing_tool,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,execution_time_s,failure_count,failure_reasons
bowl_0024,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,48544349-448a-4533-9220-e0d7120f4eb2,bowl_0024,3323035191,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,armar7,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.269219,2.386003,0.902,map,0.0,0.0,0.0,0.0,,,,-1.269219,2.386003,0.902,0.0,0.0,0.644884,0.764281,0.0,-0.0,1.401742,,,,,,,,,,,,,,Whisking,,,0,10.41,0,
bowl_0025,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,48544349-448a-4533-9220-e0d7120f4eb2,bowl_0025,3323035191,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,armar7,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.621213,-0.949948,1.555,map,0.0,0.0,0.0,0.0,,,,1.621213,-0.949948,1.555,0.0,0.0,-0.459817,0.888014,0.0,-0.0,-0.955578,,,,,,,,,,,,,,Whisking,,,0,1.9758,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0025 after environment filtering.
bowl_0026,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,48544349-448a-4533-9220-e0d7120f4eb2,bowl_0026,3323035191,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,armar7,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.516554,-1.060162,1.282716,map,0.0,0.0,0.0,0.0,,,,1.516554,-1.060162,1.282716,0.0,0.0,0.999633,-0.027085,0.0,-0.0,-3.087415,,,,,,,,,,,,,,Whisking,,,0,54.1163,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00875m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=stagnant, max link displacement 0.00190m over 25 ticks)."
bowl_0001,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0001,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.500201,0.602291,0.9,map,0.0,0.0,0.0,0.0,,,,1.500201,0.602291,0.9,0.0,0.0,0.647949,0.761684,0.0,-0.0,1.409776,,,,,,,,,,,,,,Whisking,,,0,19.9181,0,
bowl_0002,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0002,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.480714,-0.173543,0.9,map,0.0,0.0,0.0,0.0,,,,1.480714,-0.173543,0.9,0.0,0.0,0.75866,0.651487,0.0,-0.0,1.722507,,,,,,,,,,,,,,Whisking,,,0,8.6961,0,
bowl_0003,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0003,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.571588,0.982626,0.9,map,0.0,0.0,0.0,0.0,,,,1.571588,0.982626,0.9,0.0,0.0,0.769548,0.638589,0.0,-0.0,1.756266,,,,,,,,,,,,,,Whisking,,,0,14.1037,0,
bowl_0004,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0004,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.561101,0.187625,0.9,map,0.0,0.0,0.0,0.0,,,,1.561101,0.187625,0.9,0.0,0.0,0.724894,0.688861,0.0,-0.0,1.621761,,,,,,,,,,,,,,Whisking,,,0,11.8336,0,
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0005,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.576359,-0.503878,0.9,map,0.0,0.0,0.0,0.0,,,,1.576359,-0.503878,0.9,0.0,0.0,0.92609,-0.377303,0.0,-0.0,-2.367828,,,,,,,,,,,,,,Whisking,,,0,18.1233,0,
bowl_0006,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0006,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.533981,-0.375201,0.7325,map,0.0,0.0,0.0,0.0,,,,1.533981,-0.375201,0.7325,0.0,0.0,0.868747,-0.495256,0.0,-0.0,-2.105334,,,,,,,,,,,,,,Whisking,,,0,50.2743,0,
bowl_0007,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0007,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.576074,0.222045,0.839,map,0.0,0.0,0.0,0.0,,,,1.576074,0.222045,0.839,0.0,0.0,0.747447,0.664322,0.0,-0.0,1.68842,,,,,,,,,,,,,,Whisking,,,0,14.8373,0,
bowl_0008,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0008,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,unitree_g1,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.628209,1.593831,1.56,map,0.0,0.0,0.0,0.0,,,,1.628209,1.593831,1.56,0.0,0.0,-0.707881,0.706331,0.0,-0.0,-1.572988,,,,,,,,,,,,,,Whisking,,,0,7.713,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0008 after environment filtering.
bowl_0009,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0009,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,unitree_g1,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.490338,1.817321,1.56,map,0.0,0.0,0.0,0.0,,,,1.490338,1.817321,1.56,0.0,0.0,-0.853826,0.520559,0.0,-0.0,-2.046583,,,,,,,,,,,,,,Whisking,,,0,54.8471,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00389m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.02031m over 25 ticks)."
bowl_0010,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0010,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,unitree_g1,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.452248,2.202211,1.56,map,0.0,0.0,0.0,0.0,,,,1.452248,2.202211,1.56,0.0,0.0,0.031661,0.999499,0.0,-0.0,0.063333,,,,,,,,,,,,,,Whisking,,,0,53.5864,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00957m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00496m over 25 ticks)."
bowl_0011,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0011,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,unitree_g1,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.425662,1.517936,1.56,map,0.0,0.0,0.0,0.0,,,,1.425662,1.517936,1.56,0.0,0.0,0.874419,0.485171,0.0,-0.0,2.128475,,,,,,,,,,,,,,Whisking,,,0,53.8266,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.01786m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.01254m over 25 ticks)."
bowl_0012,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0012,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,unitree_g1,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.594973,1.860823,1.520588,map,0.0,0.0,0.0,0.0,,,,1.594973,1.860823,1.520588,0.0,0.0,-0.213748,0.976889,0.0,-0.0,-0.43082,,,,,,,,,,,,,,Whisking,,,0,12.9286,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0012 after environment filtering.
bowl_0013,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0013,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,unitree_g1,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.450945,1.875192,0.7775,map,0.0,0.0,0.0,0.0,,,,1.450945,1.875192,0.7775,0.0,0.0,0.993249,0.115999,0.0,-0.0,2.90907,,,,,,,,,,,,,,Whisking,,,0,53.8661,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00692m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.01352m over 25 ticks)."
bowl_0014,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0014,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,-1.202775,1.174519,0.902,map,0.0,0.0,0.0,0.0,,,,-1.202775,1.174519,0.902,0.0,0.0,0.433336,0.901232,0.0,-0.0,0.896382,,,,,,,,,,,,,,Whisking,,,0,7.6447,0,
bowl_0015,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0015,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.142373,2.511245,0.902,map,0.0,0.0,0.0,0.0,,,,-1.142373,2.511245,0.902,0.0,0.0,0.995614,0.093555,0.0,-0.0,2.954209,,,,,,,,,,,,,,Whisking,,,0,7.3534,0,
bowl_0016,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0016,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.131102,2.223929,0.902,map,0.0,0.0,0.0,0.0,,,,-1.131102,2.223929,0.902,0.0,0.0,0.977857,-0.209275,0.0,-0.0,-2.719925,,,,,,,,,,,,,,Whisking,,,0,8.7503,0,
bowl_0017,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0017,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,-1.163579,1.898037,0.902,map,0.0,0.0,0.0,0.0,,,,-1.163579,1.898037,0.902,0.0,0.0,-0.800019,0.599975,0.0,-0.0,-1.854653,,,,,,,,,,,,,,Whisking,,,0,13.0259,0,
bowl_0018,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0018,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,-0.941539,0.83271,0.902,map,0.0,0.0,0.0,0.0,,,,-0.941539,0.83271,0.902,0.0,0.0,-0.766196,0.642607,0.0,-0.0,-1.7458,,,,,,,,,,,,,,Whisking,,,0,10.6169,0,
bowl_0019,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0019,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.065927,1.49258,0.902,map,0.0,0.0,0.0,0.0,,,,-1.065927,1.49258,0.902,0.0,0.0,-0.498613,0.866825,0.0,-0.0,-1.043995,,,,,,,,,,,,,,Whisking,,,0,13.1398,0,
bowl_0020,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0020,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,-0.888586,2.368345,0.902,map,0.0,0.0,0.0,0.0,,,,-0.888586,2.368345,0.902,0.0,0.0,0.831672,0.555267,0.0,-0.0,1.964225,,,,,,,,,,,,,,Whisking,,,0,11.5845,0,
bowl_0021,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0021,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.854063,1.31196,0.902,map,0.0,0.0,0.0,0.0,,,,-0.854063,1.31196,0.902,0.0,0.0,0.375681,0.926749,0.0,-0.0,0.770263,,,,,,,,,,,,,,Whisking,,,0,13.6971,0,
bowl_0022,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0022,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.897407,2.694586,0.902,map,0.0,0.0,0.0,0.0,,,,-0.897407,2.694586,0.902,0.0,0.0,0.991757,0.128135,0.0,-0.0,2.884616,,,,,,,,,,,,,,Whisking,,,0,10.6718,0,
bowl_0023,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0023,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.863779,2.102609,0.902,map,0.0,0.0,0.0,0.0,,,,-0.863779,2.102609,0.902,0.0,0.0,0.450244,0.892906,0.0,-0.0,0.934077,,,,,,,,,,,,,,Whisking,,,0,11.3873,0,
bowl_0024,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0024,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.856896,1.624909,0.902,map,0.0,0.0,0.0,0.0,,,,-0.856896,1.624909,0.902,0.0,0.0,-0.136181,0.990684,0.0,-0.0,-0.273211,,,,,,,,,,,,,,Whisking,,,0,11.426,0,
bowl_0025,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0025,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,-1.253804,0.766038,0.902,map,0.0,0.0,0.0,0.0,,,,-1.253804,0.766038,0.902,0.0,0.0,-0.096068,0.995375,0.0,-0.0,-0.192432,,,,,,,,,,,,,,Whisking,,,0,10.6756,0,
bowl_0026,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0026,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,unitree_g1,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.469645,-1.007188,1.555,map,0.0,0.0,0.0,0.0,,,,1.469645,-1.007188,1.555,0.0,0.0,0.567453,0.823406,0.0,-0.0,1.206818,,,,,,,,,,,,,,Whisking,,,0,58.118,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.01496m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.01417m over 25 ticks)."
bowl_0027,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,a8999afb-5a99-4e12-b306-fb62c70ba2c8,bowl_0027,253920291,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,unitree_g1,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.570444,-1.095904,1.282716,map,0.0,0.0,0.0,0.0,,,,1.570444,-1.095904,1.282716,0.0,0.0,-0.523282,0.852159,0.0,-0.0,-1.101396,,,,,,,,,,,,,,Whisking,,,0,36.4109,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.02034m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.01253m over 25 ticks)."
